timestamp,temperature,acc_x,acc_y,acc_z,machine_status
2025-04-10 13:49:35,34.44,0.43,-8.12,-5.69,0
2025-04-10 13:49:35,34.38,0.27,-8.16,-5.73,0
2025-04-10 13:49:36,34.38,0.39,-8.12,-5.77,0
2025-04-10 13:49:36,34.44,0.35,-8.08,-5.77,0
2025-04-10 13:49:37,34.44,0.43,-8.12,-5.77,0
2025-04-10 13:49:37,34.44,0.39,-7.92,-5.69,0
2025-04-10 13:49:38,34.44,0.43,-7.96,-5.69,0
2025-04-10 13:49:38,34.44,0.35,-8.32,-5.81,0
2025-04-10 13:49:39,34.44,0.43,-7.96,-5.84,0
2025-04-10 13:49:40,34.38,0.43,-8.04,-5.84,0
2025-04-10 13:49:40,34.38,0.51,-7.96,-5.88,0
2025-04-10 13:49:41,34.44,0.43,-7.96,-5.84,0
2025-04-10 13:49:41,34.44,0.51,-8.0,-5.84,0
2025-04-10 13:49:42,34.44,0.43,-7.92,-5.92,0
2025-04-10 13:49:42,34.44,0.47,-8.0,-5.84,0
2025-04-10 13:49:43,34.44,0.47,-8.2,-5.88,0
2025-04-10 13:49:43,34.44,0.43,-7.96,-5.88,0
2025-04-10 13:49:44,34.38,0.59,-7.92,-5.84,0
2025-04-10 13:49:44,34.38,0.47,-8.0,-5.88,0
2025-04-10 13:49:45,34.44,0.47,-7.96,-5.96,0
2025-04-10 13:49:46,34.44,0.43,-8.08,-5.92,0
2025-04-10 13:49:46,34.38,0.98,-8.16,-6.0,0
2025-04-10 13:49:47,34.38,0.75,-8.04,-5.81,0
2025-04-10 13:49:47,34.38,0.71,-8.04,-5.81,0
2025-04-10 13:49:48,34.38,0.75,-7.96,-5.81,0
2025-04-10 13:49:48,34.44,0.75,-8.04,-5.77,0
2025-04-10 13:49:49,34.44,0.75,-8.04,-5.77,0
2025-04-10 13:49:49,34.44,0.75,-8.04,-5.81,0
2025-04-10 13:49:50,34.44,0.78,-8.0,-5.81,0
2025-04-10 13:49:51,34.38,0.75,-8.0,-5.77,0
2025-04-10 13:49:51,34.38,0.78,-8.04,-5.77,0
2025-04-10 13:49:52,34.38,0.71,-7.96,-5.73,0
2025-04-10 13:49:52,34.38,0.78,-7.96,-5.84,0
2025-04-10 13:49:53,34.38,0.78,-8.04,-5.81,0
2025-04-10 13:49:53,34.38,0.75,-8.0,-5.77,0
2025-04-10 13:49:54,34.38,0.75,-8.0,-5.77,0
2025-04-10 13:49:54,34.38,0.78,-8.04,-5.73,0
2025-04-10 13:49:55,34.38,0.71,-7.96,-5.77,0
2025-04-10 13:49:56,34.38,0.75,-8.0,-5.84,0
2025-04-10 13:49:56,34.38,0.75,-8.0,-5.77,0
2025-04-10 13:49:57,34.38,0.75,-8.0,-5.81,0
2025-04-10 13:49:57,34.38,0.71,-8.0,-5.81,0
2025-04-10 13:49:58,34.38,0.78,-8.0,-5.81,0
2025-04-10 13:49:58,34.38,0.75,-7.96,-5.81,0
2025-04-10 13:49:59,34.38,0.75,-8.0,-5.77,0
2025-04-10 13:49:59,34.38,0.75,-8.0,-5.81,0
2025-04-10 13:50:00,34.38,0.71,-8.04,-5.84,0
2025-04-10 13:50:01,34.38,0.75,-8.0,-5.77,0
2025-04-10 13:50:01,34.38,0.78,-8.08,-5.81,0
2025-04-10 13:50:02,34.38,0.75,-8.04,-5.84,0
2025-04-10 13:50:02,34.38,0.75,-8.0,-5.77,0
2025-04-10 13:50:03,34.38,0.78,-8.0,-5.77,0
2025-04-10 13:50:03,34.38,0.75,-8.0,-5.81,0
2025-04-10 13:50:04,34.38,0.71,-8.0,-5.77,0
2025-04-10 13:50:04,34.38,0.75,-8.0,-5.77,0
2025-04-10 13:50:05,34.38,0.78,-8.0,-5.84,0
2025-04-10 13:50:05,34.38,0.78,-8.04,-5.73,0
2025-04-10 13:50:06,34.38,0.78,-8.0,-5.81,0
2025-04-10 13:50:07,34.38,0.78,-8.08,-5.77,0
2025-04-10 13:50:07,34.38,0.75,-8.0,-5.77,0
2025-04-10 13:50:08,34.38,0.75,-8.04,-5.77,0
2025-04-10 13:50:08,34.38,0.78,-7.92,-5.77,0
2025-04-10 13:50:09,34.38,0.75,-8.0,-5.77,0
2025-04-10 13:50:09,34.38,0.78,-7.96,-5.77,0
2025-04-10 13:50:10,34.38,0.78,-8.04,-5.77,0
2025-04-10 13:50:10,34.38,0.75,-7.96,-5.73,0
2025-04-10 13:50:11,34.38,0.75,-8.0,-5.77,0
2025-04-10 13:50:12,34.38,0.75,-8.04,-5.77,0
2025-04-10 13:50:12,34.38,0.75,-8.04,-5.77,0
2025-04-10 13:50:13,34.38,0.78,-7.96,-5.77,0
2025-04-10 13:50:13,34.38,0.78,-7.96,-5.77,0
2025-04-10 13:50:14,34.38,0.75,-8.0,-5.81,0
2025-04-10 13:50:14,34.38,0.75,-8.0,-5.77,0
2025-04-10 13:50:15,34.31,0.75,-8.0,-5.81,0
2025-04-10 13:50:15,34.31,0.78,-8.0,-5.73,0
2025-04-10 13:50:16,34.31,0.75,-8.0,-5.77,0
2025-04-10 13:50:17,34.31,0.75,-8.04,-5.81,0
2025-04-10 13:50:17,34.31,0.78,-8.0,-5.77,0
2025-04-10 13:50:18,34.31,0.75,-8.0,-5.77,0
2025-04-10 13:50:18,34.31,0.75,-7.96,-5.77,0
2025-04-10 13:50:19,34.31,0.78,-8.0,-5.81,0
2025-04-10 13:50:19,34.38,0.75,-7.96,-5.73,0
2025-04-10 13:50:20,34.38,0.75,-8.04,-5.81,0
2025-04-10 13:50:20,34.38,0.63,-7.92,-5.84,0
2025-04-10 13:50:21,34.38,0.78,-8.04,-5.73,0
2025-04-10 13:50:21,34.38,0.75,-8.59,-5.41,0
2025-04-10 13:50:22,34.38,0.78,-8.16,-5.53,0
2025-04-10 13:50:23,34.38,0.75,-8.16,-5.45,0
2025-04-10 13:50:23,34.38,0.71,-8.16,-5.53,0
2025-04-10 13:50:24,34.38,0.78,-8.2,-5.49,0
2025-04-10 13:50:24,34.38,0.75,-8.2,-5.53,0
2025-04-10 13:50:25,34.38,0.75,-8.2,-5.53,0
2025-04-10 13:50:25,34.38,0.71,-8.2,-5.49,0
2025-04-10 13:50:26,34.38,0.71,-8.2,-5.53,0
2025-04-10 13:50:26,34.38,0.78,-8.24,-5.49,0
2025-04-10 13:50:27,34.38,0.82,-8.08,-5.53,0
2025-04-10 13:50:28,34.38,0.82,-8.16,-5.49,0
2025-04-10 13:50:28,34.38,0.82,-8.32,-5.41,0
2025-04-10 13:50:29,34.38,0.75,-8.16,-5.53,0
2025-04-10 13:50:29,34.38,0.75,-8.16,-5.53,0
2025-04-10 13:50:30,34.38,0.86,-8.08,-5.45,0
2025-04-10 13:50:30,34.38,0.82,-8.71,-5.45,0
2025-04-10 13:50:31,34.38,0.78,-8.2,-5.53,0
2025-04-10 13:50:31,34.38,0.75,-8.16,-5.49,0
2025-04-10 13:50:32,34.38,0.78,-8.16,-5.49,0
2025-04-10 13:50:33,34.38,0.75,-8.24,-5.49,0
2025-04-10 13:50:33,34.38,0.82,-8.39,-5.41,0
2025-04-10 13:50:34,34.31,0.67,-7.92,-5.57,0
2025-04-10 13:50:34,34.31,0.78,-8.2,-5.49,0
2025-04-10 13:50:35,34.38,0.78,-8.16,-5.57,0
2025-04-10 13:50:35,34.38,0.78,-8.2,-5.49,0
2025-04-10 13:50:36,34.38,0.78,-8.28,-5.49,0
2025-04-10 13:50:36,34.38,0.78,-8.2,-5.49,0
2025-04-10 13:50:37,34.38,0.75,-8.2,-5.49,0
2025-04-10 13:50:37,34.38,0.78,-8.2,-5.49,0
2025-04-10 13:50:38,34.38,0.75,-8.32,-5.37,0
2025-04-10 13:50:39,34.38,0.78,-8.16,-5.49,0
2025-04-10 13:50:39,34.38,0.82,-8.2,-5.49,0
2025-04-10 13:50:40,34.38,0.78,-8.2,-5.49,0
2025-04-10 13:50:40,34.38,0.75,-8.2,-5.49,0
2025-04-10 13:50:41,34.38,0.78,-8.2,-5.49,0
2025-04-10 13:50:41,34.38,0.75,-8.2,-5.49,0
2025-04-10 13:50:42,34.38,0.75,-8.2,-5.53,0
2025-04-10 13:50:42,34.38,0.75,-8.32,-5.53,0
2025-04-10 13:50:43,34.38,0.75,-8.16,-5.45,0
2025-04-10 13:50:44,34.38,0.78,-8.16,-5.49,0
2025-04-10 13:50:44,34.38,0.75,-8.16,-5.49,0
2025-04-10 13:50:45,34.38,0.78,-8.2,-5.53,0
2025-04-10 13:50:45,34.38,1.18,-8.04,-5.41,0
2025-04-10 13:50:46,34.38,-0.35,-8.24,-6.08,0
2025-04-10 13:50:46,34.38,0.59,-8.47,-5.26,0
2025-04-10 13:50:47,34.38,0.43,-8.59,-5.53,0
2025-04-10 13:50:47,34.38,0.0,-8.39,-6.0,0
2025-04-10 13:50:48,34.38,-0.04,-8.55,-5.41,0
2025-04-10 13:50:49,34.38,0.67,-8.51,-5.73,0
2025-04-10 13:50:49,34.38,0.63,-7.96,-5.73,0
2025-04-10 13:50:50,34.38,0.51,-8.43,-5.61,0
2025-04-10 13:50:50,34.38,0.2,-8.32,-5.61,0
2025-04-10 13:50:51,34.38,0.86,-7.69,-5.61,0
2025-04-10 13:50:51,34.44,1.26,-8.39,-5.1,0
2025-04-10 13:50:52,34.44,0.75,-8.2,-5.45,0
2025-04-10 13:50:52,34.44,0.78,-8.2,-5.53,0
2025-04-10 13:50:53,34.44,0.86,-8.24,-5.49,0
2025-04-10 13:50:54,34.44,0.75,-8.12,-5.45,0
2025-04-10 13:50:54,34.44,0.78,-8.12,-5.45,0
2025-04-10 13:50:55,34.44,0.78,-8.2,-5.49,0
2025-04-10 13:50:55,34.44,0.75,-8.2,-5.45,0
2025-04-10 13:50:56,34.44,0.78,-8.2,-5.49,0
2025-04-10 13:50:56,34.44,0.9,-8.2,-5.41,0
2025-04-10 13:50:57,34.44,0.75,-8.28,-5.49,0
2025-04-10 13:50:57,34.44,0.51,-8.32,-5.41,0
2025-04-10 13:50:58,34.44,0.78,-8.39,-5.45,0
2025-04-10 13:50:58,34.44,0.82,-8.2,-5.45,0
2025-04-10 13:50:59,34.44,0.78,-8.2,-5.49,0
2025-04-10 13:51:00,34.44,0.75,-8.2,-5.49,0
2025-04-10 13:51:00,34.5,0.75,-8.12,-5.49,0
2025-04-10 13:51:01,34.5,0.75,-8.12,-5.33,0
2025-04-10 13:51:01,34.5,0.75,-8.2,-5.45,0
2025-04-10 13:51:02,34.5,0.82,-8.24,-5.49,0
2025-04-10 13:51:02,34.5,0.75,-8.2,-5.49,0
2025-04-10 13:51:03,34.5,0.82,-8.2,-5.49,0
2025-04-10 13:51:03,34.5,0.78,-8.24,-5.49,0
2025-04-10 13:51:04,34.5,0.78,-8.24,-5.41,0
2025-04-10 13:51:05,34.5,0.78,-8.24,-5.45,0
2025-04-10 13:51:05,34.5,0.78,-8.24,-5.49,0
2025-04-10 13:51:06,34.5,0.78,-8.16,-5.45,0
2025-04-10 13:51:06,34.5,0.78,-8.2,-5.45,0
2025-04-10 13:51:07,34.5,1.41,-8.28,-6.24,0
2025-04-10 13:51:07,34.5,0.82,-8.12,-5.53,0
2025-04-10 13:51:08,34.5,0.78,-8.12,-5.53,0
2025-04-10 13:51:08,34.5,0.78,-8.24,-5.41,0
2025-04-10 13:51:09,34.5,0.75,-8.2,-5.49,0
2025-04-10 13:51:10,34.5,0.75,-8.24,-5.57,0
2025-04-10 13:51:10,34.5,1.02,-7.96,-5.57,0
2025-04-10 13:51:11,34.5,0.78,-8.59,-4.98,0
2025-04-10 13:51:11,34.5,1.29,-8.32,-5.61,0
2025-04-10 13:51:12,34.5,-0.31,-8.43,-5.1,0
2025-04-10 13:51:12,34.5,0.12,-8.12,-5.53,0
2025-04-10 13:51:13,34.5,1.41,-7.88,-6.12,0
2025-04-10 13:51:13,34.5,0.16,-8.32,-5.45,0
2025-04-10 13:51:14,34.5,0.12,-8.28,-5.81,0
2025-04-10 13:51:15,34.5,0.98,-8.28,-5.61,0
2025-04-10 13:51:15,34.5,1.41,-8.79,-5.26,0
2025-04-10 13:51:16,34.5,1.37,-8.63,-4.98,0
2025-04-10 13:51:16,34.5,1.29,-9.1,-5.14,0
2025-04-10 13:51:17,34.5,0.71,-8.24,-5.45,0
2025-04-10 13:51:17,34.5,0.75,-8.2,-5.49,0
2025-04-10 13:51:18,34.5,0.78,-8.16,-5.45,0
2025-04-10 13:51:18,34.5,0.71,-7.96,-5.22,0
2025-04-10 13:51:19,34.5,0.78,-8.2,-5.49,0
2025-04-10 13:51:19,34.5,0.75,-8.28,-5.49,0
2025-04-10 13:51:20,34.5,0.75,-8.24,-5.49,0
2025-04-10 13:51:21,34.5,0.75,-8.2,-5.49,0
2025-04-10 13:51:21,34.5,0.78,-8.24,-5.45,0
2025-04-10 13:51:22,34.5,0.78,-8.24,-5.49,0
2025-04-10 13:51:22,34.5,1.06,-7.69,-5.61,0
2025-04-10 13:51:23,34.5,0.78,-8.2,-5.49,0
2025-04-10 13:51:23,34.5,0.75,-8.24,-5.49,0
2025-04-10 13:51:24,34.5,0.71,-8.16,-5.49,0
2025-04-10 13:51:24,34.5,0.75,-8.2,-5.49,0
2025-04-10 13:51:25,34.5,0.71,-8.12,-5.57,0
2025-04-10 13:51:26,34.5,0.67,-8.28,-5.37,0
2025-04-10 13:51:26,34.5,1.57,-9.1,-5.88,0
2025-04-10 13:51:27,34.5,1.02,-7.26,-5.57,0
2025-04-10 13:51:27,34.5,0.71,-8.2,-5.41,0
2025-04-10 13:51:28,34.5,0.75,-8.24,-5.45,0
2025-04-10 13:51:28,34.5,0.75,-8.2,-5.49,0
2025-04-10 13:51:29,34.5,0.75,-9.3,-5.22,0
2025-04-10 13:51:29,34.5,0.78,-8.24,-5.45,0
2025-04-10 13:51:30,34.5,0.75,-8.2,-5.41,0
2025-04-10 13:51:31,34.5,0.75,-8.24,-5.45,0
2025-04-10 13:51:31,34.5,0.82,-8.24,-5.45,0
2025-04-10 13:51:32,34.5,0.78,-8.2,-5.49,0
2025-04-10 13:51:32,34.5,0.75,-8.2,-5.49,0
2025-04-10 13:51:33,34.5,0.67,-8.2,-5.49,0
2025-04-10 13:51:33,34.5,-0.55,-8.43,-5.96,0
2025-04-10 13:51:34,34.5,-0.43,-8.39,-5.96,0
2025-04-10 13:51:34,34.5,0.75,-8.24,-5.49,0
2025-04-10 13:51:35,34.5,0.78,-8.2,-5.41,0
2025-04-10 13:51:36,34.5,0.82,-8.24,-5.49,0
2025-04-10 13:51:36,34.5,0.75,-8.2,-5.45,0
2025-04-10 13:51:37,34.5,0.78,-8.24,-5.49,0
2025-04-10 13:51:37,34.5,0.78,-8.16,-5.45,0
2025-04-10 13:51:38,34.5,0.75,-8.2,-5.49,0
2025-04-10 13:51:38,34.5,0.75,-8.2,-5.49,0
2025-04-10 13:51:39,34.5,0.78,-8.04,-5.53,0
2025-04-10 13:51:39,34.5,0.78,-8.16,-5.45,0
2025-04-10 13:51:40,34.5,0.59,-8.28,-5.53,0
2025-04-10 13:51:40,34.5,0.78,-8.2,-5.45,0
2025-04-10 13:51:41,34.5,0.82,-8.2,-5.45,0
2025-04-10 13:51:42,34.5,0.75,-8.24,-5.41,0
2025-04-10 13:51:42,34.5,0.75,-8.24,-5.49,0
2025-04-10 13:51:43,34.5,0.75,-8.24,-5.45,0
2025-04-10 13:51:43,34.5,0.75,-8.2,-5.49,0
2025-04-10 13:51:44,34.5,0.75,-8.24,-5.49,0
2025-04-10 13:51:44,34.5,0.78,-8.2,-5.45,0
2025-04-10 13:51:45,34.5,0.71,-8.32,-5.49,0
2025-04-10 13:51:45,34.5,0.71,-8.2,-5.45,0
2025-04-10 13:51:46,34.5,0.78,-8.24,-5.49,0
2025-04-10 13:51:47,34.5,0.75,-8.2,-5.41,0
2025-04-10 13:51:47,34.5,0.51,-8.63,-5.61,0
2025-04-10 13:51:48,34.5,-0.2,-8.36,-5.96,0
2025-04-10 13:51:48,34.5,-0.27,-8.47,-6.0,0
2025-04-10 13:51:49,34.5,0.59,-8.0,-5.57,0
2025-04-10 13:51:49,34.5,0.78,-8.2,-5.45,0
2025-04-10 13:51:50,34.5,0.78,-8.24,-5.45,0
2025-04-10 13:51:50,34.5,0.75,-8.2,-5.45,0
2025-04-10 13:51:51,34.5,0.71,-8.24,-5.45,0
2025-04-10 13:51:52,34.5,0.75,-8.16,-5.49,0
2025-04-10 13:51:52,34.5,0.78,-8.28,-5.49,0
2025-04-10 13:51:53,34.5,0.78,-8.24,-5.45,0
2025-04-10 13:51:53,34.5,0.86,-8.24,-5.45,0
2025-04-10 13:51:54,34.5,0.75,-8.24,-5.49,0
2025-04-10 13:51:54,34.56,0.78,-8.24,-5.49,0
2025-04-10 13:51:55,34.56,0.82,-8.24,-5.49,0
2025-04-10 13:51:55,34.56,0.75,-8.32,-5.49,0
2025-04-10 13:51:56,34.56,0.75,-8.2,-5.45,0
2025-04-10 13:51:57,34.56,0.82,-8.24,-5.45,0
2025-04-10 13:51:57,34.56,1.14,-7.61,-5.45,0
2025-04-10 13:51:58,34.56,0.67,-8.08,-5.53,0
2025-04-10 13:51:58,34.56,0.27,-8.28,-5.69,0
2025-04-10 13:51:59,34.56,0.43,-8.08,-5.69,0
2025-04-10 13:51:59,34.56,0.9,-7.88,-5.57,0
2025-04-10 13:52:00,34.63,0.98,-7.77,-5.61,0
2025-04-10 13:52:00,34.63,0.71,-8.87,-5.14,0
2025-04-10 13:52:01,34.63,0.71,-8.16,-5.49,0
2025-04-10 13:52:01,34.63,0.63,-8.16,-5.49,0
2025-04-10 13:52:02,34.63,0.75,-8.28,-5.45,0
2025-04-10 13:52:03,34.63,0.78,-8.2,-5.45,0
2025-04-10 13:52:03,34.63,0.78,-8.24,-5.41,0
2025-04-10 13:52:04,34.63,0.78,-8.24,-5.41,0
2025-04-10 13:52:04,34.63,0.78,-8.24,-5.49,0
2025-04-10 13:52:05,34.63,0.78,-8.24,-5.49,0
2025-04-10 13:52:05,34.63,0.78,-8.12,-5.45,0
2025-04-10 13:52:06,34.63,0.71,-8.24,-5.49,0
2025-04-10 13:52:06,34.63,0.71,-8.12,-5.45,0
2025-04-10 13:52:07,34.63,0.78,-8.24,-5.41,0
2025-04-10 13:52:08,34.69,0.78,-8.2,-5.49,0
2025-04-10 13:52:08,34.69,0.75,-8.2,-5.45,0
2025-04-10 13:52:09,34.69,0.75,-8.24,-5.53,0
2025-04-10 13:52:09,34.69,0.71,-8.24,-5.49,0
2025-04-10 13:52:10,34.69,0.75,-8.16,-5.49,0
2025-04-10 13:52:10,34.69,0.75,-8.16,-5.45,0
2025-04-10 13:52:11,34.69,0.67,-8.2,-5.53,0
2025-04-10 13:52:11,34.69,0.71,-8.0,-5.61,0
2025-04-10 13:52:12,34.69,0.75,-8.24,-5.45,0
2025-04-10 13:52:13,34.69,0.75,-8.16,-5.45,0
2025-04-10 13:52:13,34.69,0.78,-8.24,-5.49,0
2025-04-10 13:52:14,34.69,0.78,-8.24,-5.45,0
2025-04-10 13:52:14,34.69,0.82,-8.2,-5.45,0
2025-04-10 13:52:15,34.69,1.02,-8.24,-5.37,0
2025-04-10 13:52:15,34.69,0.78,-8.2,-5.45,0
2025-04-10 13:52:16,34.69,0.71,-8.2,-5.45,0
2025-04-10 13:52:16,34.69,0.78,-8.2,-5.45,0
2025-04-10 13:52:17,34.69,0.82,-8.28,-5.45,0
2025-04-10 13:52:17,34.69,0.75,-8.24,-5.49,0
2025-04-10 13:52:18,34.69,0.71,-8.32,-5.45,0
2025-04-10 13:52:19,34.69,0.63,-8.16,-5.53,0
2025-04-10 13:52:19,34.69,0.78,-8.28,-5.41,0
2025-04-10 13:52:20,34.63,0.78,-8.24,-5.49,0
2025-04-10 13:52:20,34.63,0.75,-8.2,-5.49,0
2025-04-10 13:52:21,34.63,0.71,-8.2,-5.49,0
2025-04-10 13:52:21,34.63,0.04,-9.22,-3.57,0
2025-04-10 13:52:22,34.63,0.51,-9.14,-4.08,0
2025-04-10 13:52:22,34.63,0.27,-8.75,-4.59,0
2025-04-10 13:52:23,34.69,0.27,-8.9,-4.51,0
2025-04-10 13:52:24,34.69,0.24,-8.9,-4.55,0
2025-04-10 13:52:24,34.63,0.24,-8.9,-4.63,0
2025-04-10 13:52:25,34.63,0.27,-8.83,-4.63,0
2025-04-10 13:52:25,34.69,0.24,-8.79,-4.63,0
2025-04-10 13:52:26,34.69,0.27,-8.87,-4.59,0
2025-04-10 13:52:26,34.63,0.24,-8.79,-4.67,0
2025-04-10 13:52:27,34.63,0.27,-8.83,-4.63,0
2025-04-10 13:52:27,34.69,0.24,-8.79,-4.67,0
2025-04-10 13:52:28,34.69,0.27,-8.79,-4.71,0
2025-04-10 13:52:29,34.69,0.27,-8.79,-4.71,0
2025-04-10 13:52:29,34.69,0.2,-8.71,-4.71,0
2025-04-10 13:52:30,34.69,0.27,-8.94,-4.82,0
2025-04-10 13:52:30,34.69,0.31,-8.83,-4.63,0
2025-04-10 13:52:31,34.63,0.31,-8.79,-4.55,0
2025-04-10 13:52:31,34.63,0.35,-8.9,-4.67,0
2025-04-10 13:52:32,34.63,0.31,-8.87,-4.63,0
2025-04-10 13:52:32,34.63,0.35,-8.79,-4.75,0
2025-04-10 13:52:33,34.63,0.27,-8.79,-4.67,0
2025-04-10 13:52:33,34.63,0.31,-8.75,-4.67,0
2025-04-10 13:52:34,34.63,0.9,-8.94,-4.28,0
2025-04-10 13:52:35,34.63,-0.43,-9.14,-4.47,0
2025-04-10 13:52:35,34.63,-0.43,-8.98,-5.1,0
2025-04-10 13:52:36,34.63,0.59,-8.39,-5.77,0
2025-04-10 13:52:36,34.63,0.71,-7.77,-5.61,0
2025-04-10 13:52:37,34.63,1.41,-7.88,-5.33,0
2025-04-10 13:52:37,34.69,0.35,-8.47,-5.65,0
2025-04-10 13:52:38,34.69,0.94,-8.12,-5.92,0
2025-04-10 13:52:38,34.63,1.33,-7.77,-5.65,0
2025-04-10 13:52:39,34.63,1.37,-7.81,-5.41,0
2025-04-10 13:52:40,34.63,0.47,-8.87,-5.69,0
2025-04-10 13:52:40,34.63,0.2,-8.9,-5.06,0
2025-04-10 13:52:41,34.63,1.45,-8.63,-5.33,0
2025-04-10 13:52:41,34.63,0.9,-8.87,-4.75,0
2025-04-10 13:52:42,34.69,1.73,-9.3,-4.43,0
2025-04-10 13:52:42,34.69,-3.45,-8.32,-5.22,0
2025-04-10 13:52:43,34.69,-3.96,-7.81,-4.63,0
2025-04-10 13:52:43,34.69,-2.0,-8.71,-4.94,0
2025-04-10 13:52:44,34.63,-1.18,-8.2,-5.49,0
2025-04-10 13:52:45,34.63,-1.06,-8.94,-4.94,0
2025-04-10 13:52:45,34.69,0.51,-8.94,-5.3,0
2025-04-10 13:52:46,34.69,0.24,-8.51,-5.45,0
2025-04-10 13:52:46,34.69,-0.16,-8.9,-5.06,0
2025-04-10 13:52:47,34.69,-0.12,-8.24,-5.61,0
2025-04-10 13:52:47,34.69,-0.16,-8.24,-5.61,0
2025-04-10 13:52:48,34.69,-0.08,-8.24,-5.57,0
2025-04-10 13:52:48,34.63,-0.16,-8.28,-5.53,0
2025-04-10 13:52:49,34.63,-0.16,-8.28,-5.41,0
2025-04-10 13:52:50,34.63,-0.08,-8.28,-5.41,0
2025-04-10 13:52:50,34.63,-0.24,-8.39,-5.37,0
2025-04-10 13:52:51,34.63,-0.24,-8.24,-5.45,0
2025-04-10 13:52:51,34.63,-0.24,-8.24,-5.49,0
2025-04-10 13:52:52,34.63,-0.27,-8.28,-5.49,0
2025-04-10 13:52:52,34.63,-0.12,-8.32,-5.41,0
2025-04-10 13:52:53,34.63,-0.27,-8.24,-5.49,0
2025-04-10 13:52:53,34.63,-0.31,-8.28,-5.45,0
2025-04-10 13:52:54,34.63,-0.39,-8.28,-5.53,0
2025-04-10 13:52:54,34.63,-2.08,-8.32,-5.3,0
2025-04-10 13:52:55,34.63,-1.61,-8.36,-5.22,0
2025-04-10 13:52:56,34.63,-1.88,-8.28,-5.18,0
2025-04-10 13:52:56,34.63,-1.53,-8.32,-5.37,0
2025-04-10 13:52:57,34.63,-1.57,-8.28,-5.33,0
2025-04-10 13:52:57,34.63,-1.73,-8.36,-5.33,0
2025-04-10 13:52:58,34.63,-1.22,-8.2,-5.41,0
2025-04-10 13:52:58,34.63,-0.98,-8.2,-5.41,0
2025-04-10 13:52:59,34.63,-1.22,-8.16,-5.61,0
2025-04-10 13:52:59,34.63,-1.18,-8.04,-5.73,0
2025-04-10 13:53:00,34.63,-1.1,-8.32,-5.77,0
2025-04-10 13:53:01,34.63,-1.1,-7.96,-5.81,0
2025-04-10 13:53:01,34.63,-1.06,-8.08,-5.81,0
2025-04-10 13:53:02,34.63,-1.1,-8.0,-5.81,0
2025-04-10 13:53:02,34.63,-1.1,-7.96,-5.81,0
2025-04-10 13:53:03,34.63,-1.02,-8.16,-5.77,0
2025-04-10 13:53:03,34.63,-1.14,-8.0,-5.84,0
2025-04-10 13:53:04,34.63,-1.06,-7.96,-5.81,0
2025-04-10 13:53:04,34.63,-1.06,-8.0,-5.84,0
2025-04-10 13:53:05,34.63,-1.14,-8.0,-5.88,0
2025-04-10 13:53:06,34.63,-1.06,-7.92,-5.84,0
2025-04-10 13:53:06,34.63,-1.06,-8.08,-5.81,0
2025-04-10 13:53:07,34.63,-1.06,-8.12,-5.81,0
2025-04-10 13:53:07,34.63,-1.06,-8.0,-5.81,0
2025-04-10 13:53:08,34.63,-1.1,-7.92,-5.88,0
2025-04-10 13:53:08,34.63,-0.86,-7.96,-5.84,0
2025-04-10 13:53:09,34.63,-1.1,-8.43,-5.77,0
2025-04-10 13:53:09,34.63,-1.1,-7.96,-5.84,0
2025-04-10 13:53:10,34.63,-1.33,-8.04,-5.77,0
2025-04-10 13:53:11,34.63,-1.06,-8.04,-5.81,0
2025-04-10 13:53:11,34.63,-1.02,-8.04,-5.77,0
2025-04-10 13:53:12,34.69,-1.02,-8.04,-5.77,0
2025-04-10 13:53:12,34.69,-1.02,-8.04,-5.77,0
2025-04-10 13:53:13,34.63,-1.02,-8.04,-5.84,0
2025-04-10 13:53:13,34.63,-0.98,-8.04,-5.81,0
2025-04-10 13:53:14,34.63,-0.94,-8.0,-5.77,0
2025-04-10 13:53:14,34.63,-0.9,-8.04,-5.77,0
2025-04-10 13:53:15,34.69,-1.06,-8.0,-5.77,0
2025-04-10 13:53:15,34.69,-1.02,-8.0,-5.81,0
2025-04-10 13:53:16,34.63,-1.02,-8.04,-5.81,0
2025-04-10 13:53:17,34.63,-0.94,-8.16,-5.81,0
2025-04-10 13:53:17,34.63,-1.02,-7.96,-5.84,0
2025-04-10 13:53:18,34.63,-0.9,-8.51,-5.53,0
2025-04-10 13:53:18,34.63,-0.75,-8.12,-5.49,0
2025-04-10 13:53:19,34.63,-1.29,-7.49,-6.35,0
2025-04-10 13:53:19,34.63,-0.67,-8.32,-5.77,0
2025-04-10 13:53:20,34.63,-1.1,-8.51,-5.65,0
2025-04-10 13:53:20,34.63,-0.94,-7.73,-5.69,0
2025-04-10 13:53:21,34.63,-1.29,-7.96,-6.0,0
2025-04-10 13:53:22,34.63,-0.98,-8.12,-5.88,0
2025-04-10 13:53:22,34.63,-1.02,-8.0,-5.81,0
2025-04-10 13:53:23,34.63,-1.1,-8.0,-5.77,0
2025-04-10 13:53:23,34.63,-0.9,-8.08,-5.73,0
2025-04-10 13:53:24,34.63,-0.71,-8.08,-5.65,0
2025-04-10 13:53:24,34.63,-1.14,-7.96,-5.84,0
2025-04-10 13:53:25,34.69,-1.06,-8.04,-5.81,0
2025-04-10 13:53:25,34.69,-1.02,-8.0,-5.81,0
2025-04-10 13:53:26,34.63,-1.02,-8.04,-5.81,0
